x, f1, f2
75763.35, 5740084699.71, 5739781650.33
-55163.14, 3042972074.85, 3043192731.42
-39035.46, 1523766810.97, 1523922956.80
31150.62, 970361101.51, 970236503.03
33220.88, 1103626744.80, 1103493865.29
-4583.35, 21007119.35, 21025456.76
-60743.07, 3689720300.01, 3689963276.29
-33402.90, 1115753480.54, 1115887096.12
53043.18, 2813578683.37, 2813366514.66
-44577.56, 1987158664.95, 1987336979.18
-27968.92, 782260272.06, 782372151.72
-49044.45, 2405357773.94, 2405553955.73
78367.55, 6141472555.11, 6141159088.92
-35226.76, 1240924598.28, 1241065509.32
94870.33, 9000379282.56, 8999999805.24
-29423.36, 865734081.92, 865851779.36
-27927.31, 779934550.97, 780046264.20
-47656.74, 2271164547.16, 2271355178.10
14685.48, 215663192.86, 215604454.95
98211.51, 9645501400.78, 9645108558.73
-94290.35, 8890670460.71, 8891047626.11
7685.60, 59068375.34, 59037636.96
85244.24, 7266579946.20, 7266238973.25
-80825.39, 6532742890.34, 6533066195.88
6794.30, 46162516.79, 46135343.59
26678.50, 711742453.37, 711635743.36
34155.02, 1166565581.95, 1166428965.86
29473.28, 868674252.54, 868556363.42
-62537.52, 3910941253.61, 3911191407.68
99450.80, 9890461580.61, 9890063781.41
16597.03, 275461557.76, 275395173.62
-13288.10, 176573580.21, 176626736.60
-97261.34, 9459768712.29, 9460157761.65
45100.39, 2034044769.70, 2033864372.16
51093.22, 2610517046.08, 2610312677.20
-25482.26, 649345442.66, 649447375.69
3124.97, 9765411.48, 9752915.61
51208.30, 2622290121.92, 2622085292.72
57876.06, 3349638800.13, 3349407299.87
-22638.28, 512491690.70, 512582247.82
72729.76, 5289617342.59, 5289326427.57
63871.81, 4079608257.51, 4079352774.27
6189.62, 38311431.33, 38286676.84
34475.91, 1188588661.61, 1188450761.95
-79612.56, 6338158939.80, 6338477394.02
-86588.18, 7497512187.45, 7497858544.15
29942.25, 896538381.14, 896418616.14
-29921.83, 895315936.76, 895435628.08
41055.21, 1685530510.85, 1685366294.00
-30291.48, 917573519.28, 917694689.18
15763.38, 248484053.64, 248421004.13
58793.06, 3456624369.19, 3456389200.93
-32546.35, 1059265030.92, 1059395220.33
-98278.24, 9658612825.26, 9659005942.23
61495.41, 3781685321.78, 3781439344.14
65645.11, 4309280812.81, 4309018236.36
-33638.67, 1131560275.57, 1131694834.26
-85603.49, 7327956976.18, 7328299394.13
7872.58, 61977523.92, 61946037.60
73325.69, 5376657428.09, 5376364129.31
-96588.26, 9329292331.69, 9329678688.74
-89295.71, 7973723428.98, 7974080615.81
53957.04, 2911362575.23, 2911146751.06
-80731.15, 6517517805.37, 6517840733.95
-76111.22, 5792918084.45, 5793222533.33
29357.44, 861859372.24, 861741946.47
58075.22, 3372730969.65, 3372498672.78
-52659.51, 2773023840.08, 2773234482.12
8066.29, 65065027.66, 65032766.50
-99292.47, 9858993767.44, 9859390941.30
-58760.56, 3452803868.49, 3453038914.75
-8140.90, 66274243.10, 66306810.69
51357.53, 2637595790.32, 2637390364.20
-38846.46, 1509047264.64, 1509202654.48
14715.99, 216560460.87, 216501600.90
40359.42, 1628883068.59, 1628721634.89
-91303.42, 8336315169.60, 8336680387.29
38083.86, 1450380335.34, 1450228003.91
6485.06, 42056050.61, 42030114.36
-1854.93, 3440760.02, 3448183.74
-133.72, 17882.32, 18421.22
-64314.24, 4136321198.34, 4136578459.29
59738.30, 3568664280.63, 3568425331.44
-55424.20, 3071841512.99, 3072063213.78
-68610.20, 4707359199.04, 4707633643.83
-43377.34, 1881593518.90, 1881767032.26
-15595.79, 243228795.10, 243291182.28
59945.01, 3593404759.72, 3593164983.66
33749.33, 1139017142.01, 1138882148.70
-31643.40, 1001304664.16, 1001431241.76
-13177.99, 173659395.55, 173712111.51
-33570.93, 1127007090.60, 1127141378.30
70678.70, 4995478887.25, 4995196176.44
84054.32, 7065128724.78, 7064792511.50
83912.58, 7041321649.17, 7040986002.84
2703.47, 7308739.88, 7297930.00
-91792.09, 8425787247.92, 8426154420.27
17428.66, 303758318.38, 303688607.72
37712.49, 1422231883.87, 1422081037.91
75546.65, 5707297020.31, 5706994837.69
24064.98, 579123355.69, 579027099.77
1592.56, 2536242.46, 2529876.22
74384.04, 5532985828.67, 5532688296.50
-6030.81, 36370691.88, 36394819.13
-91555.33, 8382377989.41, 8382744214.72
-42010.34, 1764868725.07, 1765036770.44
7235.06, 52346075.23, 52317139.00
11841.44, 140219632.01, 140172270.26
-10490.30, 110046446.26, 110088411.47
52467.06, 2752792713.50, 2752582849.25
12029.53, 144709526.80, 144661412.69
2716.23, 7377905.77, 7367044.85
-56511.19, 3193514791.44, 3193740840.20
952.75, 907736.02, 903929.01
-91957.52, 8456186159.58, 8456553993.67
55343.01, 3062849200.90, 3062627832.85
-6097.13, 37174987.64, 37199380.16
-95474.93, 9115462725.27, 9115844629.00
-19088.85, 364384317.06, 364460676.48
-79241.09, 6279151074.25, 6279468042.63
-59590.68, 3551049482.21, 3551287848.94
67570.44, 4565764314.58, 4565494036.82
-99391.40, 9878651130.30, 9879048699.91
-61818.58, 3821536862.84, 3821784141.16
-60706.70, 3685303983.16, 3685546813.98
23698.63, 561625070.02, 561530279.50
87074.72, 7582006539.41, 7581658244.53
8557.64, 73233210.14, 73198983.58
28973.07, 839438849.09, 839322960.81
97032.29, 9415265323.99, 9414877198.83
-26491.59, 701804276.55, 701910246.91
-41358.38, 1710515663.15, 1710681100.67
-42495.61, 1805876846.40, 1806046832.84
-92700.26, 8593337980.44, 8593708785.48
22734.26, 516846685.89, 516755752.84
-42928.03, 1842815671.37, 1842987387.49
-2427.47, 5892620.71, 5902334.60
3600.61, 12964370.07, 12949971.64
50372.45, 2537383649.17, 2537182163.37
16935.92, 286825532.89, 286757793.19
59203.15, 3505013549.70, 3504776741.08
31343.80, 982434067.85, 982308696.63
90804.71, 8245494765.55, 8245131550.72
46835.55, 2193568994.43, 2193381656.22
71577.94, 5123400790.24, 5123114482.50
-79094.28, 6255904926.95, 6256221308.07
681.16, 463973.66, 461253.03
32866.70, 1080220269.26, 1080088806.44
-4205.63, 17687298.50, 17704125.01
36285.03, 1316603576.52, 1316458440.39
-47855.72, 2290169618.77, 2290361045.64
11813.67, 139562695.59, 139515444.93
-75961.55, 5770157651.72, 5770461501.93
76371.26, 5832569028.36, 5832263547.33
-30484.97, 929333594.74, 929455538.64
74732.73, 5584981323.14, 5584682396.21
7273.87, 52909148.41, 52880056.94
-99973.24, 9994649583.80, 9995049480.77
-44225.27, 1955874560.09, 1956051465.17
3668.89, 13460723.95, 13446052.41
86474.36, 7477815310.11, 7477469416.66
-8209.02, 67387998.67, 67420838.75
2301.95, 5298979.08, 5289775.28
-27396.68, 750578333.61, 750687924.35
6243.91, 38986412.66, 38961441.02
22863.96, 522760753.58, 522669301.73
30742.20, 945082887.61, 944959922.81
-62572.18, 3915277369.88, 3915527662.59
23071.52, 532295098.14, 532202816.06
64603.73, 4173641290.93, 4173382880.03
33856.39, 1146255075.68, 1146119654.12
90523.44, 8194493629.96, 8194131540.20
-12885.06, 166024663.96, 166076208.19
-89787.21, 8061742298.52, 8062101451.35
-86844.04, 7541887833.44, 7542235213.61
-53226.50, 2833060709.56, 2833273619.57
30197.24, 911873353.40, 911752568.44
-89686.71, 8043705583.19, 8044064334.02
-40928.47, 1675139615.06, 1675303332.94
-5269.21, 27764573.87, 27785654.71
-71787.95, 5153509148.87, 5153796304.66
-50930.30, 2593894963.48, 2594098688.66
-45536.59, 2073581153.36, 2073763303.72
99707.46, 9941578123.95, 9941179298.10
-59363.94, 3524077048.05, 3524314507.80
-72918.77, 5317146301.57, 5317437980.63
-14056.41, 197582539.89, 197638769.51
55867.09, 3121131298.61, 3120907834.26
-30523.62, 931691646.29, 931813744.79
19994.17, 399766925.39, 399686952.71
-69042.53, 4766870455.68, 4767146629.78
9238.59, 85351504.97, 85314554.61
-57401.52, 3294933938.30, 3295163548.37
44834.02, 2010089048.52, 2009909716.46
19301.42, 372544977.90, 372467776.20
27761.20, 770684021.41, 770572980.62
827.14, 684163.26, 680858.69
-53969.26, 2912681400.58, 2912897281.63
-69202.43, 4788976779.69, 4789253593.42
31103.56, 967431698.15, 967307287.89
-2859.54, 8176979.94, 8188422.11
10224.53, 104540970.02, 104500075.91
46801.42, 2190372871.02, 2190185669.34
44700.53, 1998137643.86, 1997958845.72
79281.30, 6285524458.02, 6285207336.82
88714.40, 7870244555.15, 7869889701.56
-70588.92, 4982795676.35, 4983078036.03
898.53, 807353.53, 803763.42
40549.99, 1644301385.50, 1644139189.56
44988.08, 2023927488.30, 2023747539.98
-15122.86, 228700931.34, 228761426.78
11598.54, 134526081.48, 134479691.33
80940.79, 6551411942.16, 6551088182.99
45024.62, 2027215995.35, 2027035900.89
80738.85, 6518761912.37, 6518438960.97
97131.85, 9434595725.84, 9434207202.45
-87164.15, 7597588849.93, 7597937510.53
3254.31, 10590556.37, 10577543.12
50374.82, 2537622153.01, 2537420657.74
77311.09, 5977004922.35, 5976695681.99
-92381.15, 8534276375.86, 8534645904.45
91646.83, 8399141113.45, 8398774530.14
-48558.54, 2357932262.99, 2358126501.16
-15861.80, 251596736.00, 251660187.21
51280.92, 2629732659.81, 2629527540.14
-66719.98, 4451555224.27, 4451822108.18
98004.39, 9604860565.32, 9604468551.76
80500.66, 6480356279.11, 6480034280.47
90545.64, 8198513819.33, 8198151640.75
-49942.27, 2494230730.80, 2494430503.89
15850.50, 251238299.24, 251174901.25
76338.52, 5827569466.39, 5827264116.32
12285.62, 150936532.79, 150887394.29
24921.84, 621098032.55, 620998349.20
-63332.79, 4011042410.03, 4011295745.19
75808.61, 5746944785.25, 5746641554.83
-38568.46, 1487526136.68, 1487680414.52
50660.38, 2566474441.80, 2566271804.26
23341.72, 544836052.05, 544742689.16
37213.43, 1384839092.06, 1384690242.35
-67579.88, 4567040855.54, 4567311179.08
-69874.56, 4882453483.57, 4882732985.79
46182.29, 2132803979.09, 2132619253.92
72048.11, 5190929849.75, 5190641661.32
-89746.16, 8054373108.75, 8054732097.39
-37465.13, 1403636019.41, 1403785883.93
90797.77, 8244234779.84, 8243871592.77
12416.94, 154180376.66, 154130712.91
-78211.78, 6117081974.49, 6117394825.60
12972.77, 168292851.83, 168240964.74
12724.31, 161908033.45, 161857140.21
48032.15, 2307087460.61, 2306895336.00
-20863.30, 435277463.41, 435360920.63
-45232.09, 2045942113.50, 2046123045.87
38478.94, 1480628555.09, 1480474643.35
-8791.42, 77289110.78, 77324280.47
3649.06, 13315662.78, 13301070.52
-82641.81, 6829668071.13, 6829998642.35
44657.23, 1994268214.64, 1994089589.72
-58545.25, 3427546780.03, 3427780965.04
52796.95, 2787517626.06, 2787306442.27
-24280.60, 589547724.53, 589644850.94
5866.68, 34417899.24, 34394436.54
-37546.84, 1409765007.20, 1409915198.55
48837.70, 2385121193.36, 2384925846.55
46918.11, 2201308763.89, 2201121095.47
-48279.55, 2330914798.07, 2331107920.26
6677.93, 44594751.33, 44568043.61
-54676.29, 2989496286.91, 2989714996.05
38598.68, 1489858240.56, 1489703849.84
61654.10, 3801227541.89, 3800980929.50
41291.56, 1704992970.16, 1704827807.92
-27085.87, 733644139.16, 733752486.63
37222.64, 1385524765.88, 1385375879.33
62813.95, 3945592581.75, 3945341329.94
85181.20, 7255836705.36, 7255495984.57
-641.16, 411082.89, 413651.52
-5979.56, 35755142.07, 35779064.31
-69625.28, 4847679315.19, 4847957820.30
-29223.70, 854024551.02, 854141449.82
-69385.33, 4814323355.55, 4814600900.85
-76754.23, 5891212341.58, 5891519362.51
-5263.48, 27704270.55, 27725328.49
5773.30, 33331048.68, 33307959.46
96671.61, 9345400133.50, 9345013451.06
40325.70, 1626162373.70, 1626001074.88
95733.25, 9164855562.80, 9164472633.79
15029.79, 225894529.81, 225834414.66
95329.80, 9087770400.57, 9087389085.38
-36571.95, 1337507556.84, 1337653848.65
91251.24, 8326788579.88, 8326423578.92
-45588.25, 2078288948.04, 2078471305.06
-38071.91, 1449470658.93, 1449622950.59
43711.47, 1910692959.51, 1910518117.62
83234.40, 6927964734.90, 6927631801.31
94973.25, 9019918334.61, 9019538445.61
41849.85, 1751409833.06, 1751242437.67
-37446.55, 1402243782.79, 1402393572.98
98124.07, 9628332999.70, 9627940507.42
51946.29, 2698417122.24, 2698209341.08
28983.71, 840055232.45, 839939301.63
-18407.17, 338823900.96, 338897533.64
50876.10, 2588377304.98, 2588173804.59
-96338.58, 9281121621.69, 9281506980.00
-53876.12, 2902635898.03, 2902851406.49
68633.67, 4710580367.25, 4710305836.58
-33199.00, 1102173902.23, 1102306702.25
72511.89, 5257974412.69, 5257684369.12
-34055.42, 1159771697.58, 1159907923.26
82891.21, 6870952957.50, 6870621396.65
-1913.50, 3661489.01, 3669147.02
34004.22, 1156287005.73, 1156150992.85
-34007.86, 1156534604.76, 1156670640.21
98489.21, 9700124314.31, 9699730361.47
-13907.35, 193414361.10, 193469994.50
-36454.29, 1328915484.91, 1329061306.08
-66894.94, 4474932925.42, 4475200509.18
-40686.94, 1655427221.70, 1655589973.47
35556.66, 1264276249.42, 1264134026.77
48270.29, 2330020959.14, 2329827881.98
-24214.00, 586317754.41, 586414614.40
-63792.27, 4069453887.76, 4069709060.84
-44102.14, 1944998851.13, 1945175263.69
67516.43, 4558467767.84, 4558197706.13
-38505.66, 1482685921.14, 1482839947.78
41185.49, 1696244381.12, 1696079643.17
56908.15, 3238537770.88, 3238310142.27
-31016.55, 962026190.99, 962150261.17
70481.23, 4967603107.14, 4967321186.24
-33313.14, 1109765089.50, 1109898346.05
22128.38, 489665214.29, 489576704.77
-81243.92, 6600574635.94, 6600899615.62
21682.65, 470137375.24, 470050648.64
62191.99, 3867843793.62, 3867595029.65
66068.96, 4365106857.88, 4364842586.06
-16165.64, 261327972.87, 261392639.44
-58636.76, 3438269834.45, 3438504385.49
21567.32, 465149473.52, 465063208.22
-95897.14, 9196260539.70, 9196644132.24
63304.18, 4007419690.89, 4007166478.15
-78745.85, 6200908907.10, 6201223894.50
-69321.33, 4805446281.35, 4805723570.66
-10832.04, 117333144.92, 117376477.09
-40659.92, 1653228768.38, 1653391412.05
46566.19, 2168410109.71, 2168223848.95
-33955.54, 1152978927.29, 1153114753.47
13007.47, 169194191.32, 169142165.46
-81223.08, 6597188817.58, 6597513713.90
-42903.73, 1840729855.96, 1840901474.87
61814.69, 3821055833.04, 3820808578.28
13485.96, 181871069.92, 181817130.09
-47764.11, 2281410303.33, 2281601363.77
29962.75, 897766411.78, 897646564.78
86699.11, 7516735880.49, 7516389088.05
-91473.76, 8367449456.48, 8367815355.53
35161.54, 1236333603.97, 1236192961.83
47148.20, 2222953071.79, 2222764482.98
38202.20, 1459408053.91, 1459255249.11
59556.58, 3546986546.66, 3546748324.33
46899.11, 2199526110.25, 2199338517.83
-72335.28, 5232393405.93, 5232682751.07
62016.77, 3846080241.26, 3845832178.17
-18084.18, 327037494.61, 327109835.33
-19487.23, 379752074.73, 379830027.64
86514.66, 7484786817.91, 7484440763.26
-3109.34, 9668021.21, 9680462.59
4646.46, 21589581.27, 21570999.43
68386.39, 4676697793.24, 4676424251.70
42682.17, 1821767998.16, 1821597273.46
94434.89, 8917949300.53, 8917571564.95
90390.54, 8170449832.32, 8170088274.16
92807.47, 8613225847.00, 8612854621.13
7775.14, 60452827.58, 60421731.01
-10731.93, 115174409.76, 115217341.50
29988.11, 899286855.65, 899166907.21
-5257.55, 27641794.21, 27662828.40
19783.23, 391376313.78, 391297184.85
64569.23, 4169185727.55, 4168927454.62
98227.76, 9648692126.21, 9648299219.19
15809.50, 249940195.39, 249876961.41
-66332.83, 4400044352.37, 4400309687.69
73753.62, 5439597073.25, 5439302062.75
8209.29, 67392368.99, 67359535.84
-29119.43, 847941187.83, 848057669.55
-95458.82, 9112387108.03, 9112768947.33
-69981.10, 4897354245.44, 4897634173.84
52561.11, 2762670034.72, 2762459794.29
-70018.65, 4902611264.91, 4902891343.50
-69324.80, 4805927507.20, 4806204810.39
-58203.77, 3387678874.29, 3387911693.37
-99088.35, 9818501743.47, 9818898100.88
-61135.62, 3737563917.81, 3737808464.28
-18516.69, 342867849.18, 342941919.94
77181.12, 5956925157.99, 5956616437.51
32093.70, 1030005854.33, 1029877483.52
-6458.77, 41715767.88, 41741606.98
68576.70, 4702763779.81, 4702489477.01
61565.82, 3790349780.40, 3790103521.13
-86752.71, 7526032106.11, 7526379120.94
-37160.15, 1380876775.93, 1381025420.53
29168.64, 850809780.42, 850693109.85
61828.70, 3822787810.19, 3822540499.40
-98076.27, 9618955087.17, 9619347396.26
-29132.42, 848697653.48, 848814187.14
43827.25, 1920827949.84, 1920652644.84
-97741.78, 9553455223.50, 9553846194.62
27262.54, 743245868.13, 743136821.98
-38617.26, 1491292861.24, 1491447334.29
21575.06, 465483117.15, 465396820.92
69518.23, 4832784039.06, 4832505970.15
-55785.04, 3111970660.08, 3112193804.24
-39741.72, 1579404151.53, 1579563122.40
22710.42, 515763210.31, 515672372.63
27161.05, 737722442.29, 737613802.10
-20433.90, 417544363.71, 417626103.32
12559.76, 157747692.87, 157697457.81
-31339.18, 982144107.99, 982269468.71
1012.15, 1024455.04, 1020410.43
51666.92, 2669470358.77, 2669263695.10
-35509.23, 1260905133.84, 1261047174.74
-51333.12, 2635089406.89, 2635294743.38
12067.66, 145628483.22, 145580216.57
-61624.49, 3797578117.70, 3797824619.67
27307.67, 745708589.39, 745599362.73
-31783.01, 1010159912.36, 1010287048.41
42295.06, 1788872253.03, 1788703076.78
-98268.63, 9656723946.75, 9657117025.28
36711.22, 1347713499.61, 1347566658.74
-27555.42, 759300958.38, 759411184.05
-41812.18, 1748258533.16, 1748425785.88
-7756.22, 60158872.93, 60189901.80
51630.04, 2665660841.56, 2665454325.40
22693.39, 514990031.55, 514899261.99
82829.14, 6860666710.72, 6860335398.16
-53800.31, 2894473376.48, 2894688581.72
-15119.31, 228593582.78, 228654064.03
93756.14, 8790213327.53, 8789838306.98
-87801.95, 7709182116.48, 7709533328.27
84474.82, 7135995342.74, 7135657447.46
39922.06, 1593770547.18, 1593610862.96
-96734.84, 9357629350.82, 9358016294.19
35069.68, 1229882470.52, 1229742195.80
-52666.03, 2773710616.61, 2773921284.73
49851.15, 2485137427.61, 2484938027.00
81300.81, 6609822381.43, 6609497182.17
-57428.23, 3298001049.99, 3298230766.89
-6011.51, 36138193.84, 36162243.86
69405.35, 4817102365.56, 4816824748.17
52462.20, 2752281933.82, 2752072089.03
-64471.85, 4156619012.90, 4156876904.29
-1134.65, 1287439.94, 1291982.56
-65108.20, 4239077490.15, 4239337926.95
-22860.97, 522624060.67, 522715508.56
-14488.08, 209904436.37, 209962392.69
29400.63, 864397313.31, 864279714.77
96702.96, 9351463060.06, 9351076252.21
30888.78, 954116814.55, 953993263.43
-98129.93, 9629482237.72, 9629874761.42
95745.32, 9167166368.17, 9166783390.89
-55236.06, 3051021987.81, 3051242936.04
66818.79, 4464750237.19, 4464482966.04
-42406.68, 1798326794.87, 1798496425.61
74058.32, 5484634766.22, 5484338536.94
13110.44, 171883623.98, 171831186.22
39544.94, 1563801998.10, 1563643822.36
26433.99, 698755642.43, 698649910.48
67881.78, 4607936308.14, 4607664785.02
-6049.39, 36595064.46, 36619266.01
-85513.35, 7312533651.59, 7312875709.01
40176.45, 1614147255.87, 1613986554.06
82581.47, 6819699489.14, 6819369167.25
33327.08, 1110694203.95, 1110560899.64
-72356.54, 5235469354.05, 5235758784.22
64603.76, 4173645952.28, 4173387541.23
49031.77, 2404114371.12, 2403918248.05
52000.39, 2704040975.82, 2703832978.25
-61833.30, 3823357572.41, 3823604909.63
-16537.38, 273485027.97, 273551181.50
-35836.49, 1284254300.47, 1284397650.45
23496.70, 552094703.04, 552000720.26
12172.75, 148175857.75, 148127170.74
-78456.29, 6155389889.25, 6155703718.43
-23947.90, 573501984.59, 573597780.19
97850.12, 9574645790.48, 9574254394.01
-93866.48, 8810915543.55, 8811291013.46
-77055.32, 5937522475.82, 5937830701.10
-52330.14, 2738443988.88, 2738653313.46
-44163.03, 1950372798.71, 1950549454.81
-61232.85, 3749461726.27, 3749706661.67
90085.77, 8115445919.39, 8115085580.31
2428.80, 5899072.31, 5889361.11
-69875.75, 4882620043.34, 4882899550.33
-72801.96, 5300126074.14, 5300417286.00
88866.64, 7897280513.44, 7896925050.86
82343.96, 6780528117.91, 6780198746.06
83120.00, 6908934702.39, 6908602226.38
-86622.07, 7503382735.96, 7503729228.23
70488.42, 4968616793.58, 4968334843.91
63930.13, 4087062127.55, 4086806411.01
-7152.92, 51164227.98, 51192843.65
33221.56, 1103671977.58, 1103539095.35
16115.16, 259698431.98, 259633975.33
71054.47, 5048737682.31, 5048453468.43
-43614.26, 1902203406.45, 1902377867.48
3480.95, 12116996.97, 12103077.18
-3845.86, 14790650.88, 14806038.32
22990.98, 528585130.68, 528493170.76
94300.26, 8892539922.56, 8892162725.50
-64932.93, 4216285309.96, 4216545045.67
-30030.86, 901852464.24, 901972591.67
-73046.85, 5335842357.60, 5336134549.00
60847.03, 3702360451.43, 3702117067.33
-53504.22, 2862701374.24, 2862915395.12
19067.57, 363572414.23, 363496147.93
-74847.49, 5602146748.02, 5602446141.98
-37439.61, 1401724452.86, 1401874215.30
95161.18, 9055651095.25, 9055270454.51
35943.14, 1291909627.40, 1291765858.82
64851.61, 4205731054.22, 4205471651.79
-16428.80, 269905420.11, 269971139.30
55652.06, 3097151387.73, 3096928783.51
15251.10, 232595961.77, 232534961.38
-8228.08, 67701268.30, 67734184.61
89201.98, 7956992729.37, 7956635925.46
71308.96, 5084967583.16, 5084682351.32
-6030.91, 36371880.86, 36396008.50
95058.12, 9036045665.09, 9035665436.62
-96073.41, 9230099905.16, 9230484202.80
-16973.88, 288112770.30, 288180669.84
-98078.59, 9619410372.87, 9619802691.24
-24574.24, 603893150.34, 603991451.29
52960.29, 2804792503.12, 2804580665.95
88360.47, 7807572972.35, 7807219534.46
-74131.16, 5495428213.49, 5495724742.11
59776.23, 3573197413.83, 3572958312.91
12669.05, 160504758.93, 160454086.74
91719.63, 8412490044.29, 8412123169.78
-70534.84, 4975163600.61, 4975445743.97
80834.21, 6534168818.67, 6533845485.84
17714.88, 313817145.86, 313746290.32
7361.48, 54191322.64, 54161880.74
-95717.44, 9161828480.04, 9162211353.80
-92597.05, 8574213682.18, 8574584074.38
70095.02, 4913311738.81, 4913031362.74
74173.01, 5501635844.38, 5501339156.32
-39930.49, 1594443987.91, 1594603713.87
21853.99, 477596744.41, 477509332.47
91606.39, 8391731204.98, 8391364783.41
48293.84, 2332294575.88, 2332101404.53
-38302.66, 1467093426.45, 1467246641.07
82646.67, 6830472249.65, 6830141666.97
-30038.76, 902327313.43, 902447472.48
-96794.79, 9369232234.04, 9369619417.21
23402.82, 547692106.61, 547598499.32
-73376.26, 5384074912.60, 5384368421.62
72223.77, 5216273333.95, 5215984442.86
39137.73, 1531761656.67, 1531605109.76
-84108.02, 7074159501.22, 7074495937.31
-37964.10, 1441272855.46, 1441424715.86
17348.30, 300963415.47, 300894026.28
-67255.16, 4523256397.12, 4523525421.76
-15690.38, 246188065.34, 246250830.86
83750.49, 7014145135.86, 7013810137.89
83726.68, 7010157761.27, 7009822858.53
78250.32, 6123112511.74, 6122799514.46
-24926.45, 621327774.12, 621427483.91
34984.22, 1223895401.75, 1223755468.88
18743.66, 351324616.91, 351249646.28
-27250.75, 742603538.11, 742712545.12
522.79, 273306.12, 271218.98
23885.09, 570497424.14, 570401887.79
99364.29, 9873262327.63, 9872864874.47
-20376.05, 415183613.59, 415265121.81
34766.30, 1208695634.09, 1208556572.89
-93342.23, 8712772361.67, 8713145734.60
-66001.90, 4356250519.57, 4356514531.16
-57761.23, 3336359183.17, 3336590232.07
-5748.94, 33050255.45, 33073255.19
-4978.48, 24785247.38, 24805165.30
36728.70, 1348997313.16, 1348850402.37
32018.80, 1025203579.04, 1025075507.84
87277.88, 7617429175.46, 7617080067.93
80976.94, 6557264035.77, 6556940132.03
39949.51, 1595963087.22, 1595803293.20
-47654.14, 2270917175.18, 2271107795.74
97398.06, 9486381775.40, 9485992187.16
91632.59, 8396531716.95, 8396165190.59
-8184.08, 66979202.76, 67011943.09
-69462.00, 4824969613.27, 4825247465.28
16611.40, 275938740.95, 275872299.34
3260.25, 10629198.86, 10616161.88
16093.16, 258989876.04, 258925507.39
38261.72, 1463959329.03, 1463806286.14
48650.84, 2366904206.87, 2366709607.51
-14012.68, 196355147.19, 196411201.90
-51195.40, 2620969257.59, 2621174043.20
-41692.28, 1738246126.05, 1738412899.16
-4947.27, 24475509.44, 24495302.53
-30682.57, 941419957.71, 941542691.98
65051.86, 4231744718.55, 4231484515.10
11687.24, 136591610.58, 136544865.62
86003.97, 7396682895.64, 7396338883.76
44557.12, 1985336628.65, 1985158404.18
5721.45, 32735035.68, 32712153.87
-27669.01, 765573841.22, 765684521.24
-99440.32, 9888376656.92, 9888774422.19
94320.20, 8896300885.01, 8895923608.19
85107.97, 7243366087.31, 7243025659.44
-46608.38, 2172341454.74, 2172527892.27
-90188.52, 8133969567.25, 8134330325.34
80286.35, 6445897763.43, 6445576622.04
-79268.23, 6283452233.87, 6283769310.79
16623.58, 276343249.97, 276276759.67
81332.01, 6614896284.34, 6614570960.29
-42516.88, 1807685011.00, 1807855082.52
50492.71, 2549513515.58, 2549311548.75
-33230.55, 1104269149.37, 1104402075.56
-10646.76, 113353568.22, 113396159.28
-36945.93, 1365001414.82, 1365149202.52
-92669.47, 8587630937.36, 8588001619.25
-65151.47, 4244713695.98, 4244974305.85
-70104.30, 4914612416.70, 4914892837.89
-37017.53, 1370297182.94, 1370445257.04
-33218.17, 1103446971.43, 1103579848.12
-60827.32, 3699963390.61, 3700206703.91
-27537.82, 758331520.54, 758441675.82
-16759.20, 280870781.13, 280937821.93
-68364.88, 4673757434.19, 4674030897.72
-11810.62, 139490775.49, 139538021.98
-16741.19, 280267590.75, 280334559.53
8591.92, 73821132.80, 73786769.11
98032.71, 9610412724.37, 9610020597.52
62003.88, 3844481608.94, 3844233597.40
-89758.09, 8056515130.62, 8056874166.99
-98919.88, 9785142602.95, 9785538286.47
-21005.07, 441212950.70, 441296974.98
52585.01, 2765183718.36, 2764973382.30
-56839.61, 3230741181.01, 3230968543.45
11443.98, 130964686.07, 130918914.15
98534.93, 9709132040.59, 9708737904.88
-46282.37, 2142058114.86, 2142243248.35
-94934.95, 9012645082.53, 9013024826.34
8684.32, 75417366.55, 75382633.28
41128.74, 1691573644.24, 1691409133.26
94422.90, 8915684492.22, 8915306804.61
14440.95, 208541150.85, 208483391.03
11022.62, 121498248.40, 121454161.90
74457.71, 5543950893.32, 5543653066.47
23077.67, 532578963.13, 532486656.44
73327.37, 5376903668.77, 5376610363.28
48994.51, 2400461991.68, 2400266017.64
-69126.90, 4778527906.95, 4778804418.54
70623.01, 4987608923.68, 4987326435.65
95810.86, 9179720637.83, 9179337398.40
-92557.19, 8566833982.43, 8567204215.20
-38476.68, 1480455088.81, 1480608999.54
-74453.05, 5543256001.63, 5543553817.81
67560.15, 4564373305.57, 4564103068.98
54073.65, 2923959978.32, 2923743687.71
-57828.11, 3344090327.17, 3344321643.61
72766.40, 5294949695.91, 5294658634.29
-92261.22, 8512133459.96, 8512502508.86
29892.61, 893568164.70, 893448598.26
-47761.03, 2281115738.92, 2281306787.03
-87508.73, 7657778604.87, 7658128643.81
-52995.69, 2808543633.66, 2808755620.44
-47244.01, 2231996907.90, 2232185887.96
9040.49, 81730441.85, 81694283.90
43339.84, 1878341496.94, 1878168141.59
-56054.22, 3142076113.42, 3142300334.32
-90495.07, 8189356964.04, 8189718948.31
-26950.84, 726347796.38, 726455603.75
