f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,=digit_value
709.03,185.74,300.35,513.36,1238.3,-552.98,342.77,-145.52,440.89,-161.96,8_value
1258.9,492.96,140.47,577.58,1460.5,-338.04,93.602,132.35,202.49,-62.742,8_value
808.28,5.1347,-5.403,631.88,1038.4,-179.98,265,-338.62,549.44,409.71,8_value
553.04,-156.03,207.15,769.62,1221,-146.44,556.68,-311.05,309.66,24.57,8_value
761.87,496.16,-637.46,1242.3,1259,-365.07,42.978,-586.38,153.79,484.42,8_value
667.75,-801.33,-407.19,959.75,795.07,-292.02,557.13,87.652,358.94,-327.27,9_value
59.89,-272.48,-193.87,612.19,872.21,26.015,431.7,-183.3,134.64,123.01,9_value
491.03,508.79,-486.62,754.16,819.53,-187.51,-46.103,-189.89,218.02,98.052,8_value
897.13,-734.1,180.18,963.1,1420.5,228.75,216.53,-369.68,158.98,347.27,9_value
415.28,-603.77,-30.772,441.12,911.68,-28.063,332.34,-158.92,17.74,262.67,9_value
1227.4,-787.62,-465.77,643.94,361.35,-73.381,588.85,55.906,425.74,686.42,9_value
729.17,521.6,-64.052,596.43,1023.1,-124.4,40.489,-158.58,26.958,111.03,8_value
-17.47,485.15,-203.76,638.29,610.75,-78.031,614.65,-189.59,509.56,366.04,8_value
518.25,-743.53,-140.19,186.48,1289.2,-304.64,719.95,-173.7,289.15,78.909,9_value
293.21,237.69,-324.62,832.33,790.05,-43.14,102.39,-63.475,374.44,352.51,8_value
289.89,278.88,-334.15,761.69,1082.6,-384.92,622.19,-452.84,-61.431,-35.809,8_value
295.02,-681.37,-23.528,829.04,1064.2,-14.378,439.51,-149.25,499.05,93.975,9_value
448.12,191.41,41.175,393.6,1164.2,28.321,699.27,-394.96,132.42,47.636,8_value
176.6,-412.48,-348.16,897.06,806.89,-58.04,483.8,80.096,473.53,-451.43,9_value
490.03,196,-275.57,279.79,1150.2,120.03,858.96,-279.24,-77.615,-207.47,8_value
376.87,386.95,-603.07,764.58,1078.7,-418.97,196.22,-437.78,259.19,78.526,8_value
215.98,-609.14,-267,772.9,922.69,48.392,408.17,-101.85,376.48,-33.322,9_value
793.56,-781.4,185.33,356.56,1066.2,65.942,242.98,-20.148,334.27,621.31,9_value
845.17,-579.26,394.64,550.96,1739,146.76,198.8,-14.931,829.48,473.55,9_value
307.42,-106.76,490.99,265.52,690.62,-22.751,659.35,-137.44,479.12,101.82,8_value
514.64,172.07,-696.95,1215.8,1310.2,-65.946,433.65,-106.65,401.15,124.71,8_value
439.14,393.82,382.29,81.772,938.48,-81.816,465.48,-87.609,505.62,-214.93,8_value
488.97,217.39,511.5,232.12,1158.6,-178.37,258.14,-36.127,544.95,-204.21,8_value
341.35,-587.97,96.903,248.63,807.1,-16.151,159.94,-201.45,262.04,355.76,9_value
202.09,407.09,-441.03,692.4,867.37,-487.89,132.25,-263.39,303.24,138.83,8_value
288.71,-436.4,-170.97,797.56,960.08,39.85,516.74,-72.917,245.55,-239.22,9_value
857.42,56.461,-645.57,1231,1277,-286.18,346.29,106.22,276.42,305.02,8_value
236.23,328.44,-65.748,780.2,1079.4,-21.018,734.62,-302.51,286.61,156.06,8_value
188.64,-90.542,-382.78,601.79,743.29,-340.28,423.48,-203.7,98.12,-416.99,9_value
582.67,190.51,-811.38,644.87,1032.9,-679.79,-10.685,-361.81,364.71,96.639,8_value
699.5,-392.99,-244.65,341.46,843.37,-436.96,363.81,-547.76,322.33,365.33,8_value
370.88,374.94,-705.88,700.43,841.53,-531.7,-52.304,-129.4,460.57,-13.644,8_value
984.58,-530.83,157.85,284.49,542.88,136.54,223.43,91.837,1051.2,-77.678,9_value
672.35,328.03,416.99,497.37,1422.8,-240.71,333.11,-304.6,278.15,232.55,8_value
533.49,-220.51,-169.76,941.72,1043.2,-114.7,638.99,-330.65,-164.15,49.629,8_value
406.41,-60.665,234.98,638.84,1346.8,-506.79,622.24,-345.2,477.15,264.32,8_value
853.62,200.53,-803.54,1010.5,968.22,-209.87,11.872,-461.58,407.5,-9.8829,8_value
646.55,-965.18,-297.54,738.55,1348,97.616,474.03,53.737,796.54,375.26,9_value
369.68,600.04,-774.78,980.56,1145.4,-624.25,478.65,-131.93,474.11,238.4,8_value
348.57,-629.69,-257.44,1039.2,837.6,-8.0747,654.73,-65.474,741.05,-300.77,9_value
1158.3,-577.52,330,-241.57,1170.9,-795.1,451.15,174.84,568.14,68.682,9_value
647.74,-504.76,65.214,817.49,894.52,83.375,529.49,-151.1,161.93,-96.645,9_value
1907,-735.42,-455.69,343.65,1301.3,-236,426.67,-238.73,936.32,955.01,9_value
558.79,410.06,269.2,435.1,1099.1,-340.87,216.65,-229.82,489.26,170.29,8_value
445.37,392.62,256.25,472.06,1328.8,-263.09,318.7,-359.73,473.28,504.81,8_value
440.33,-630.37,-31.005,656.82,685.59,-103.82,448.1,-76.129,102.07,33.371,9_value
526.46,79.119,-620.75,713.04,993.27,-204.63,119.71,-671.86,112.25,44.905,8_value
380.06,-447.07,-323.75,1107.8,1085,-103.33,577.86,-171.6,220.14,-389.08,9_value
873.93,180.74,-1114.2,875.93,1066.9,-309.2,215.32,-553.18,248.6,-26.172,8_value
927.6,382.49,-117.9,1277.3,1646.7,58.674,155.67,-277.63,626.66,513.24,8_value
634.23,-819.57,36.669,1006.5,977.81,87.914,638.1,54.87,384.8,-55.789,9_value
770.53,250.81,462.81,259.76,1133.1,-263.55,185.76,-67.389,557.58,-271.97,8_value
909.45,449.58,-363.09,1359.8,1868.1,-122.25,715.76,-100.88,611.77,633.29,8_value
420.18,-138.37,423.42,552.85,1057.3,-21.948,673.66,-38.525,20.97,233.41,8_value
1113.6,109.92,-344.34,1204.8,1459.7,-534.74,-162.52,-159.03,257.42,517.65,8_value
753.57,-748.57,-116.97,906.02,1203.7,-173.93,335.17,-125.21,324.02,-64.583,9_value
1239.7,-468.38,160.6,-265.42,897.57,-613.51,588.03,204.92,469.1,383.91,9_value
976.15,433.58,-547.4,1275,1415.3,-697.74,162.99,-429.98,-30.599,311.91,8_value
599.56,259.65,-695.19,1209.6,1230.1,-195.77,451.37,-578.3,202.5,197.18,8_value
579.07,-277.66,-226.06,699.09,1138.3,-642.13,446.9,-126.08,316.33,-663.95,9_value
141.92,291.34,39.655,438.95,614.31,142.4,488.15,-288.43,378.98,391.66,8_value
753.01,-812.96,-550.2,779.67,1376.7,360.05,365.69,-157.51,439.01,249.11,9_value
1120.4,280.04,-1203.2,837.97,1140.5,-556.16,271.98,-448.65,-91.948,47.385,8_value
140.17,-306.06,-315.74,815.47,762.61,-176.4,610.57,-266.23,247.51,-313.89,9_value
706.44,-695.37,-514.47,865.25,1126.8,-268.34,357.06,-411.57,106.37,-377.26,9_value
1104,322.62,-685.23,947.2,1655.4,-425.81,273.67,-239.33,408.59,609.04,8_value
337.27,-361.24,-480.73,1024.8,1076.1,-315.85,363.14,-489.71,418.42,-553.99,9_value
224.18,-243.01,25.418,741.3,899.4,229.31,568.3,-617.87,565.34,351.54,9_value
447.95,271.89,-54.421,723.27,1607.7,211.78,1218,222.31,635.99,416.72,8_value
1351,-329.27,-710.33,1016.1,1085.7,-615.05,228.74,-425.59,238.64,458.33,8_value
650.32,-597.63,-654.2,896.65,1084.6,-547.17,276.41,-642.6,507.65,-427.95,9_value
1422.1,-749.43,475.77,-317.22,1706.4,-557.37,288.42,81.855,646.51,114.46,9_value
735.7,-637.97,-201.24,1247.6,1103.1,229.9,368.91,-115.88,237.61,6.994,9_value
1440.6,-793.67,-650.59,348.74,813.17,-37.442,261.01,-143.05,747.3,718.77,9_value
419.06,-490.86,-299.56,798.01,1289.2,-415.22,455.78,-517.06,370.02,-398.37,9_value
209.02,73.015,-82.097,732.35,850.32,-196.95,317.12,-322.55,459.33,383.01,8_value
352.52,-466.04,-713.42,1035.6,1484.9,-206.66,460.5,-309.25,775.67,-211.21,9_value
1047.8,-131.03,-744.7,1274.1,1259.4,-668.61,459.07,-479.14,139.85,305.35,8_value
717.45,-126.28,-728.07,594.43,601.02,-207.67,151.7,-602.31,344.74,-2.4186,8_value
513.33,329.6,-55.54,415.01,1088.8,-41.05,155.59,-120.52,183.46,313.36,8_value
1296.6,99.279,508.34,610.16,1199.3,-601.77,-77.914,-242.32,558.69,-131.76,8_value
1238.4,-222.51,-774.01,1320.5,1241.4,-460.2,440.51,-449.86,191.15,429.26,8_value
393.3,430.94,-11.457,573.14,1035,-156.55,442.77,29.616,80.739,214.48,8_value
779.02,-837.38,-478.86,987.91,1303.8,-95.071,628.09,-62.9,696.66,-121.34,9_value
776.93,-248.5,-1006.6,781.74,959.07,-283.15,310.06,212.42,906.7,-81.65,8_value
216.88,282.93,-423.97,981.75,1080.5,122.27,565.18,-189.96,784.59,535.62,8_value
684.77,466.31,108.72,448.48,1357.5,64.8,500.78,-46.622,192.59,179.57,8_value
1172.8,80.94,-686.82,720.02,1277.5,-934.46,375.36,-583.98,-67.776,24.538,8_value
398.42,-543.49,347.11,882.18,1054.3,233.53,782.83,12.624,382.01,265.41,9_value
1137,-121.9,-707.39,980.53,1143.4,-705.27,338.81,-554.55,-154.93,126.3,8_value
1413.5,451.79,387.24,476.61,1006.2,-321.09,69.407,-23.361,445.22,-532.05,8_value
1481.8,530.74,136.24,587.8,1505.3,245.61,546.95,-15.503,281.93,-491.27,8_value
724.8,-509.4,301.99,419.26,860.19,160.14,104.58,-216.12,210.54,540.55,9_value
802.92,474.06,-476.91,873.32,1424,-655.79,244.43,-474.69,46.559,312.28,8_value
499.77,-224.14,-456.44,879.56,1084.2,-583.66,376.13,-417.54,396.45,-562.34,9_value
574.16,-448,-716.55,979.14,1059,-375.6,291.3,-549.87,403.19,-573.32,9_value
909.52,444.46,-891.18,616.77,1179.3,-411.33,200.19,-454.06,-178.61,-124.44,8_value
114.04,-332.5,-97.367,820.43,656.35,-23.037,739.95,-210.85,622.23,-83.026,9_value
463.35,-541.45,289.78,1211.6,1291.5,331.59,775.82,-50.094,556.86,309.23,9_value
710.9,197.32,477.03,274.54,1362.3,-379.92,522.5,-146.25,914.25,-187.86,8_value
1070.1,-889.52,107.42,190.69,1058.1,-215.42,318.44,-18.557,565.18,678,9_value
659.19,418.84,-837.51,969.27,1184.7,-494.4,618.65,-269.79,80.449,137.84,8_value
297.95,-399.73,-158.46,896.32,1017.1,-366.49,645.69,-401.26,368.51,-345.66,9_value
427.72,-379.27,443.75,453.66,1065.8,-300.19,724.08,-44.955,762.73,63.514,8_value
110.57,-126.51,242.83,895.81,807.06,205.39,550.76,-317.54,343.87,319.73,9_value
721.86,363.68,-611.3,1077.9,1083.3,-2.241,414.74,2.1173,243.64,264.73,8_value
617.95,-716.89,-408.77,943.19,1091.7,-474.74,560.84,-430.37,362.83,-323.18,9_value
-6.6932,-13.91,-609.78,746.07,965.87,-123.09,543.11,-336.82,622.73,-216.6,9_value
706.62,325.99,-756.46,992.08,1262.7,-267.92,600.66,-308.8,-10.767,333.62,8_value
733.24,-853.08,-418.39,869.2,1180.7,-544.48,560.12,-363.59,378.12,-21.029,9_value
1003.5,66.328,384.31,220.99,1275.2,-228.47,612.21,-361.1,330.15,-51.393,8_value
975.81,-900.99,-898.84,713.59,804.14,-285.66,524.79,-123.78,368.58,175.09,9_value
988.48,173.2,-419.86,1005,1542.1,-291.55,716.98,-593.03,-115.11,130.29,8_value
654.48,364.3,-799.23,1345.7,1108.7,-260.93,237.77,-289.77,377.14,333,8_value
855.35,150.93,-724.6,1188.5,1353.4,-294.98,370.65,-552.69,79.404,166.97,8_value
1034.2,309.85,-306.78,1001.7,1506.5,-269.19,371.69,-28.622,-103.14,343.44,8_value
680.96,-697.2,-516.7,901.81,963.21,-478.49,339.47,-412.77,397.22,-415.15,9_value
556.77,67.753,112.91,352.56,946.28,-464.98,480.85,-243.3,872.73,486.9,8_value
681.46,-838.9,-716.77,842.99,773.14,50.991,349.96,-15.161,477.64,-329.73,9_value
658.74,-1016.4,-524.85,791.87,835.37,-305.5,549.86,-144.04,315.21,-182.59,9_value
356.47,-404.53,-805.85,750.9,1001.9,-294.2,228.95,-195.36,631.32,-496.15,9_value
543,580.01,-812.06,788.71,1094.2,-390.08,499.77,-251.39,71.79,203.3,8_value
1272.6,595.39,308.7,464.96,1558.4,-22.715,164.33,-238.36,208.77,-115.81,8_value
866.54,-923.35,-578.38,709.53,745.41,-587.43,565.09,-203.9,196.29,43.492,9_value
635.09,-844.1,-630.8,763.1,895.12,-490.11,645.97,-118.8,647.43,-246.28,9_value
408.22,-18.403,273.41,629.94,1274.8,90.195,832.05,-490.04,278.05,326.19,8_value
674.12,-720.65,32.275,-29.735,1085.6,-187.91,628.08,-144.78,232.34,422.64,9_value
501.21,85.652,404.67,321.99,1361.6,-379.8,605.7,-129.82,371,41.897,8_value
981.1,421.44,-273.73,807.7,1148.3,-272.28,24.838,-189.95,54.018,-75.331,8_value
640.1,16.137,-949.81,673.1,938.83,-303.92,361.51,-540.64,503.85,-209.46,8_value
914.06,299.89,209.34,745.71,1509.7,-356.38,239.9,-546.93,107.93,276.23,8_value
422.47,132.83,-710.33,629.67,878.46,-66.389,369.23,-254.54,253.24,113.35,8_value
421.13,373.42,-243.22,1133.5,1609.4,-201.36,889.68,-137.02,555.86,656.6,8_value
565.28,-672.53,-799.98,1013.6,1039,-400.59,387.17,-184.49,732.47,-580.31,9_value
913.51,-931.91,-470.55,872.63,837.07,-422.03,370.06,-35.669,330.81,-32.406,9_value
761.04,-754.47,331.82,1031.9,1465.1,-2.4171,679.01,-339.91,540.56,334.36,9_value
908.33,-917.18,359.19,-64.193,1039,-340.54,453.38,462.22,701.17,514.8,9_value
1271.2,57.802,366.81,344.52,1632.1,-885.67,298.95,-337.43,598.67,47.608,8_value
647.96,281.28,330.99,416.13,1095.5,-313.63,314.44,93.887,987.3,-224.62,8_value
349.9,320.42,-723.19,906.68,1064.2,-544.95,637.8,-312.57,81.464,-96.074,8_value
419.31,-453.04,-467.44,969.06,909.76,-468.76,661.47,-67.697,361,-488.68,9_value
296.22,295.69,-239.91,778.53,1029.7,-245.81,318.89,-485.35,232.49,202.52,8_value
129.55,479.92,-536.21,917.39,1011.5,-346.75,493.78,-409.15,369.26,-205.16,8_value
434.57,434.18,-110.14,377.85,1095.4,-190.88,88.81,112.17,100.69,503.73,8_value
186.29,-141.85,-541.71,789.07,654.99,-311.62,731.57,195.75,303.91,-377.91,9_value
659.43,442.73,-58.014,944.19,1548.1,-447.03,590.45,-170.42,106.85,331.7,8_value
1250.8,-899.18,101.85,-207.49,1055.5,-539.18,674.26,392.7,984.63,412.22,9_value
354.65,-800.69,-129.39,1009.7,968.82,192.39,958.69,-215.85,364.07,-279.43,9_value
557.5,276.79,-94.241,743.74,1122.7,-203.91,-14.741,-417.25,121.7,324.99,8_value
948.57,-418.12,455.46,748.48,908.9,176.11,408.7,-145.61,44.42,63.323,9_value
724.21,-59.677,368.43,470.21,599.68,130.74,589.37,266.87,-180.01,-142.04,9_value
742.2,-915.72,-341.75,852.92,1134.6,194.82,420.46,-277.08,266.77,-61.119,9_value
510.02,314.94,194.97,460.92,1280.6,-627.06,212.26,-101.01,158.93,227.79,8_value
741.1,628.85,324.4,853.51,1491.4,-417.65,445.58,-19.429,337,328.11,8_value
791.84,-749.18,27.142,528.54,914.28,-349.35,600.9,-89.521,36.953,256.86,9_value
283.4,29.825,-255.51,1078.7,1119.9,-534.11,629.92,-133.99,703.43,606.04,8_value
1474.1,290.83,814.19,484.46,583.95,-571.51,898.12,-85.464,1002.7,-439.08,9_value
359.2,-350.49,166.35,573.31,768.12,-293.71,849.87,-84.636,109.72,-327.5,9_value
448.13,196.18,-163.15,851.68,1001.1,-157.52,321.9,53.051,386.99,287.24,8_value
880.56,-96.926,928.94,664.66,1018.2,283.7,573.81,383.72,572.97,143.79,9_value
725.94,-54.544,661.85,26.756,1420.6,-158.19,828.32,23.659,298.28,-360.17,8_value
241.31,-42.005,-454.68,738.74,739,-502.79,449.73,-156.35,365.93,186.35,8_value
248.56,268.49,-76.507,632.15,1053.7,-379.7,631.68,-18.142,170.03,397.56,8_value
682.07,-863.03,-345.83,448.73,958.96,304.17,343.97,-331.88,24.598,264.42,9_value
493.15,290.5,-318.52,901.42,1348.8,-334.51,372.03,-197.97,23.411,484.35,8_value
220.58,-84.834,-424.67,826.69,991.37,-294.73,537.96,-286.33,370.2,-429.13,9_value
666.57,-778.97,69.55,897.58,1150.7,-414.77,803.23,-192.68,148.09,-97.679,9_value
237.02,159.39,-421.64,845.5,955.36,-378.21,666.46,-284.66,233.32,151.61,8_value
966.87,-270.47,-629.63,905.81,1301.4,-447.67,627.61,-406.39,294.77,172.32,8_value
234.36,289.13,-813.24,812.47,905.53,-622.18,497.48,-118.4,204.35,-31.319,8_value
617.54,-629.21,395.36,276.66,1069.5,-155.02,190.25,244.04,1180,454.17,9_value
312.74,-724.55,157.38,569.93,929.66,-166.27,505.12,-56.623,178.28,193.5,9_value
510.44,-825.63,-290.35,464.4,776.22,125.74,562.49,-338.28,200.99,257.07,9_value
454.12,-560.29,153.14,390.56,712.46,92.22,24.416,106,220.12,169.78,9_value
300.36,-393.72,186.82,922.19,1131.1,352.32,545.55,-212.5,560.62,450.81,9_value
570.23,-9.752,508.41,759.58,1306.9,-523.62,545.09,-212.51,892.12,462.79,8_value
747.94,-172.48,178.39,369.43,1219.2,-499.85,516.32,-215.8,267.81,-81.849,8_value
1223,368.61,-137.12,1360.9,1808.5,-288.25,266.45,-219.99,1041.7,680.81,8_value
797.35,-569.69,566.04,197.82,921.2,-43.422,195.29,177.42,983.75,175.15,9_value
495.59,-275.3,-72.48,608.82,920.74,-320.35,667.79,-154.62,532,215.21,8_value
684,-279.21,-325.79,1001.3,1275.6,-408.88,332.01,-476.63,380.35,262.55,8_value
550.49,-591.33,280.94,502.01,632.51,23.712,341.38,137.22,173.86,260.65,9_value
1351.8,-575.44,265.33,11.374,705.67,45.124,177,204.88,1542.8,-277.38,9_value
795.53,-435.3,256.45,-175.5,804.7,-458.8,426.9,223.57,230.55,172.96,9_value
461.01,-650.82,-211.52,381.64,725.92,69.196,87.695,-56.473,68.365,195.13,9_value
1139.4,362.45,36.939,252.49,719.63,-210.78,262.33,115.85,142.81,-168.16,8_value
697.37,207.94,567.61,217.72,1217.9,-293.28,329.01,-267.69,545.42,-348.9,8_value
829.99,-535.1,190.19,114.88,1105.4,-496.62,303.8,112.32,81.681,495.78,9_value
863.16,287.6,-19.397,1159.9,1504.6,-131.32,-66.624,30.1,314.56,349.62,8_value
1005.3,-767.92,-221.79,1027.8,1342.3,-228.1,992.25,-431.46,474.82,129.62,8_value
746.52,-242.79,48.444,600.51,1342.4,-349.28,455.26,-342.26,499,319.72,8_value
607.14,-520.53,221.33,81.576,860.57,-234.13,195.87,83.395,98.733,307.89,9_value
855.4,100.04,108.23,452.27,1200.2,-254.98,213.97,-345.85,449.5,88.315,8_value
160.8,-400.37,-307.88,903.28,1211.3,145.29,829.19,-527.06,570.22,16.263,9_value
892.59,73.25,-101.64,701.5,1218.5,-692.99,140.54,-761.12,303.69,391.86,8_value
722.1,167.69,128.37,1083.2,1695.4,-304.91,684.77,-463.7,348.02,261.38,8_value
791.42,-781.32,135.6,166.69,1325.2,164.93,176.6,-148.51,970,342.16,9_value
-37.929,-54.092,-188.77,584.57,705.96,137.65,429.54,-326.92,409.49,-163.66,9_value
798.4,127.98,-3.6383,893.59,1776.8,-226.43,599.47,-498.56,140.64,132.63,8_value
66.366,-263.39,-256.52,842.96,732.04,9.6341,571.02,-269.55,359,-313.63,9_value
290.28,404.65,-54.869,747.35,1056,63.319,290.75,-258.64,387.96,478.38,8_value
348.36,372.47,-528.15,969.62,997.44,-277.11,296.61,-243.31,607.67,-26.735,8_value
756.77,211.2,375.93,631.41,1533.6,-304.97,271.57,-401.41,207.44,266.2,8_value
752.16,0.3114,-310.7,1084,1588.3,-352.18,463.62,-687.44,328.78,251.25,8_value
103.44,-504.42,-217.2,527.13,859.58,201.18,308.7,-10.993,537.5,30.588,9_value
1491.7,-335.76,-622.41,946.41,911.22,-560.9,731.92,-635.04,879.99,170.65,8_value
387.32,-569.61,25.205,296.74,1071.7,47.129,231.78,-246.08,119.57,389.18,9_value
397.52,230.84,-98.346,808.7,1464.3,55.515,1120.5,-346.58,759.3,617.59,8_value
261.63,-452.36,-391.46,902.96,1032.9,136.58,618.03,-77.424,67.418,-177.52,9_value
113.69,-438.79,-505.25,735.36,828.61,-182.57,429.6,-129.64,623.33,-520.46,9_value
1123.7,477.25,670.64,200.76,1499.4,-212.17,509.38,-164.96,805.93,-223.66,8_value
32.914,-111.72,-435.72,540.04,711.65,-119.75,224.95,-126.81,648.75,-451.11,9_value
1233.6,-715.67,304.21,-399.07,1074.1,-584.66,660.24,206.05,662.85,41.382,9_value
123.51,-351.91,-261.53,649.72,748.4,-287,513.11,-331.54,433.22,-328.56,9_value
298.02,-809.18,-371.59,682.25,1032.1,-1.1908,533.6,-351.2,377.17,70.438,9_value
596.75,-681.16,335.28,150.34,1079.5,-157.98,365.35,75.553,256.77,468.77,9_value
368.83,503.08,-852.11,729.09,1137.3,-343.88,412.01,-62.524,336.84,297.45,8_value
326.14,252.92,-644.28,840.19,878.15,-230.28,198.23,-158.01,377.4,92.82,8_value
272.65,-485.35,-505.02,666.27,766.46,-308.36,452.37,-343.3,398.18,-453.24,9_value
673.41,221.85,35.849,898.26,1388.6,-156.31,177.05,-542.41,369.32,305.74,8_value
95.845,-466.38,-455.31,847.38,911.91,44.828,488.24,138.75,396.4,-181.33,9_value
153.21,196.66,-629.94,634.09,879.94,-411.57,261.28,-133.21,431.81,-137.76,9_value
165.37,373.27,-523.06,529.53,805.48,-290.16,292.31,-412.94,299.65,-209.29,8_value
134.13,-256.28,-463.05,631.84,851.43,-85.46,401.83,-272.81,147.25,-335.91,9_value
750.83,392.93,-452.25,827.91,1414,255.3,428.3,-332.61,4.7974,463.09,8_value
334.48,389.25,-511.81,771.02,948.45,-64.645,351.32,-242.46,183.26,183.65,8_value
88.409,75.023,-306.11,518.11,898.53,-212.36,350.99,-390.88,250.3,-262.26,9_value
586.83,295.27,-562.05,968.49,1113.6,-122.55,236.49,-257.06,-5.1124,220.89,8_value
753.19,436.01,-672.53,1017.8,1006.6,169.15,238.34,-62.758,217.24,299.56,8_value
32.8,190.17,-412.11,458.3,646.7,-380.07,337.54,-5.184,377.18,-71.788,9_value
776.21,-155.15,-90.794,501.93,1253.3,-631.37,705.08,-403.38,261.22,-317.05,8_value
685.63,-775.69,363.04,483.06,1115,-161.97,150.01,133.77,838.64,653.73,9_value
700.86,195.26,-412.6,743.68,1247.5,-470.41,338.47,-566.07,-74.923,-90.721,8_value
828.26,-756.29,334.56,172.36,983.34,-330.44,78.202,178.8,679.5,226.45,9_value
744.43,142.83,-597.72,403.76,1032.8,-371.22,159.96,-469.22,207.25,-69.393,8_value
160.2,-325.7,-23.945,792.27,636.51,-89.41,756.34,-270.19,457.54,-82.723,9_value
717.17,152.86,-176.76,701.89,1260.6,-311.02,463.9,-409.28,-238.55,141.87,8_value
848.58,93.51,192.83,327.85,1192.3,-483.75,439.79,-244.59,207.15,-100.06,8_value
700.25,279.86,-538.36,957.85,1350.3,-493.22,324.91,-600.31,-234.64,64.129,8_value
874.66,-891,138.47,539.92,1112.2,-447.21,116.68,101.84,231.52,567.7,9_value
753.02,-83.257,150.17,724.94,1337.1,-250.79,567.46,-374.24,14.787,18.04,8_value
877.58,-867.3,203.5,141.79,986.73,-119.56,226.4,156.53,668.35,595.34,9_value
476.57,662.65,-766.16,946.19,1117,-516.5,259.79,-350.45,484.06,55.208,8_value
474.65,436.87,-689.19,1065.2,1134.8,-372.34,300.87,-263.16,196.92,263.04,8_value
788.61,-804.79,-94.41,92.811,1127.3,95.264,173.63,103.13,812.36,228.82,9_value
932.47,-143.36,348.34,478.44,1362.8,-778.7,612.29,-174.39,366.17,-132.86,8_value
1114.2,-476.25,568.02,51.147,1178,-428.31,24.446,119.58,552.15,214.1,9_value
1144.4,-797.67,96.213,273.94,1132.8,-332.15,12.387,-159.69,352.4,495.81,9_value
851.77,-915.12,266.78,283.57,995.12,-86.383,265.69,65.083,475.62,656.38,9_value
1017.1,-748.4,74.416,231.31,994.13,-383.49,461.23,38.957,127,914.21,9_value
418.16,-657.34,219.16,486.05,862.13,-120.9,456.06,-245.26,311.29,350.12,9_value
531.36,488.45,-317.87,846.53,1032,194.57,341.12,129.07,136.84,399.66,8_value
289.43,-707.7,-386.58,954.47,1143.1,50.65,507.47,41.61,773.17,-259.89,9_value
672.59,237.95,-770.69,1131.3,1149.4,-129.16,316.82,-539.39,191.42,166.92,8_value
245.46,-507.91,-92.772,1029,860.42,162.33,692.1,153.18,619.91,-211.49,9_value
842.94,149.69,-664.56,974.56,1233.5,-219.6,305.21,-792.74,22.068,189.75,8_value
477.96,-867.17,-718.69,688.2,1075.1,-350.53,474.11,-206.3,684.35,-441.9,9_value
766.9,380.6,-589.16,723.78,1605.2,-208.14,547.67,-526.34,-246.13,33.918,8_value
351.4,674.48,-876.24,604.57,1145.1,-239.55,516.31,-285.9,276.88,92.11,8_value
554.9,295.96,-715.46,1084.6,1383.2,-412.14,538.85,-493.64,67.119,65.381,8_value
443.22,356.2,-898.42,825.06,848.02,-339.36,94.393,-298.76,593.52,-61.437,8_value
25.003,-128.92,-576.05,730.29,1015.5,-403.07,428.9,253.48,683.53,-550.29,9_value
184.4,0.94765,-751.87,565.59,1054.8,-315.38,14.23,-123.98,794.71,-363.9,9_value
608.15,-59.523,-750.73,898.23,1128.2,-375.53,395.01,-613.53,201.6,-60.583,8_value
158.54,-139.09,-641.96,701.33,1163.9,-251.37,235.32,-211.87,954.25,-379.79,9_value
31.026,225.58,-686.25,677.4,1207,-223,131.23,-26.05,903.92,-257.9,9_value
150.97,-406.12,-616.9,905.14,1296.5,-179.05,505.85,-0.35578,590.94,-330.44,9_value
325.46,-586.5,-548.98,955.68,972.22,-1.7216,423.28,85.876,491.89,-532.51,9_value
564.84,316.98,-688.18,1102.2,1232.6,-419.5,240.14,-584.65,173.16,92.976,8_value
672.65,-861.95,-566.6,748.62,1171.4,-331.11,512.99,-357.74,415.15,-237.16,9_value
443.44,-268.63,-814.08,932.96,1067.8,-339.89,259.57,-295.03,656.4,-548.59,9_value
414.55,-477.79,-902.95,681.04,1018.7,-328.76,262.22,-72.435,772.99,-630.17,9_value
469.44,323.23,-860.09,767.27,981.29,-451.41,329.69,-338.12,153.59,-43.151,8_value
-52.61,-119.03,-541.28,723.84,960.67,-165.56,469.8,-79.566,738.87,-466.37,9_value
624,285.12,-930.23,1102.8,1162.2,-391.72,431.67,-466.19,197.41,55.322,8_value
1236.9,223.78,-472.07,1165.4,1658.9,201.18,329.3,230.68,431.44,58.989,8_value
1022,-879.07,422.66,527.49,1455.7,48.922,229.07,-217.29,538.2,381.61,9_value
1775.3,5.7974,-287.71,126.43,1464,-236.42,-75.593,-427.62,383.87,-305.98,8_value
1225.4,-684.96,383.88,-271.61,1038.7,-493.27,615.47,30.412,979.88,271.93,9_value
1125.4,-468.5,204.96,-302.28,920.29,-201.54,484.08,51.474,327.97,404.02,9_value
994.97,43.464,-31.543,732.56,1717.6,-321.56,-16.193,-325.28,-109.49,271.2,8_value
816.89,-565.74,384.82,745.02,1404.4,-100.51,336.64,-91.792,149.12,202.72,9_value
1341,92.483,337.79,1077.9,1289.6,-228.56,410.04,165.22,90.462,-190.91,9_value
1081.9,-526.29,229.01,-261.44,1133.1,-588.32,382.08,-204.28,965.09,-15.14,9_value
1358.9,378.8,54.677,794.22,1855.2,-72.395,441.47,-182.41,46.853,-78.519,8_value
